inn;company_id;period;region;okved2;okopf_id;details_id
0274968918;11694005;2023;БАШКОРТОСТАН;56.10;12300;49317923
0274968918;11694005;2024;БАШКОРТОСТАН;56.10.1;12300;52075402
2311257725;10664273;2022;КРАСНОДАРСКИЙ;45.32;12300;45777468
2311257725;10664273;2023;КРАСНОДАРСКИЙ;45.32;12300;49103566
2311257725;10664273;2024;КРАСНОДАРСКИЙ;45.32;12300;52324352
5410080778;11082147;2022;НОВОСИБИРСКАЯ;49.41;12300;46040318
5410080778;11082147;2023;НОВОСИБИРСКАЯ;49.41;12300;48800537
5410080778;11082147;2024;НОВОСИБИРСКАЯ;49.41;12300;51884856
3435142542;11805551;2022;ВОЛГОГРАДСКАЯ;47.59;12300;45423201
3435142542;11805551;2023;ВОЛГОГРАДСКАЯ;47.59;12300;49099268
3435142542;11805551;2024;ВОЛГОГРАДСКАЯ;47.59;12300;51950142
6324068360;9578521;2022;САМАРСКАЯ;69.10;12300;44070291
6324068360;9578521;2023;САМАРСКАЯ;69.10;12300;47203167
6324068360;9578521;2024;САМАРСКАЯ;69.10;12300;50103912
7807239946;11299158;2022;САНКТ-ПЕТЕРБУРГ;47.11;12300;45787371
7807239946;11299158;2023;САНКТ-ПЕТЕРБУРГ;47.11;12300;48383719
7807239946;11299158;2024;САНКТ-ПЕТЕРБУРГ;47.11;12300;51799995
7106504681;3295358;2022;ТУЛЬСКАЯ;42.11;12300;46151522
7106504681;3295358;2023;ТУЛЬСКАЯ;42.11;12300;48618419
7106504681;3295358;2024;ТУЛЬСКАЯ;42.11;12300;52709492
1435338492;10897851;2022;САХА /ЯКУТИЯ/;86.23;12300;45472467
1435338492;10897851;2023;САХА /ЯКУТИЯ/;86.23;12300;48037147
1435338492;10897851;2024;САХА /ЯКУТИЯ/;86.23;12300;52266720
7802860317;8538437;2022;ЛЕНИНГРАДСКАЯ;42.21;12300;44086643
7802860317;8538437;2023;ЛЕНИНГРАДСКАЯ;42.21;12300;48153025
7802860317;8538437;2024;ЛЕНИНГРАДСКАЯ;42.21;12300;51264375
5316000302;9178647;2022;НОВГОРОДСКАЯ;47.19;12300;44350683
5316000302;9178647;2023;НОВГОРОДСКАЯ;47.19;12300;47410600
5316000302;9178647;2024;НОВГОРОДСКАЯ;47.19;12300;50370578
4403003964;456036;2022;КОСТРОМСКАЯ;68.31;12300;45612855
4403003964;456036;2023;КОСТРОМСКАЯ;68.31;12300;48942377
4403003964;456036;2024;КОСТРОМСКАЯ;68.31;12300;51115000
1001139705;61561;2022;КАРЕЛИЯ;68.32.2;12300;46191575
1001139705;61561;2023;КАРЕЛИЯ;68.10;12300;49379843
1001139705;61561;2024;КАРЕЛИЯ;68.10;12300;51970673
4826088694;8076424;2022;ЛИПЕЦКАЯ;68.20;12300;45714234
4826088694;8076424;2023;ЛИПЕЦКАЯ;68.20;12300;49744242
4826088694;8076424;2024;ЛИПЕЦКАЯ;68.20;12300;51918095
7733765331;5174496;2022;МОСКВА;35.12;12300;44689341
7733765331;5174496;2023;МОСКВА;35.12;12300;47693012
7733765331;5174496;2024;МОСКВА;35.12;12300;50629138
5074071809;11692724;2022;МОСКОВСКАЯ;46.21.1;12300;46528222
5074071809;11692724;2023;МОСКОВСКАЯ;46.21.1;12300;48755242
5074071809;11692724;2024;МОСКОВСКАЯ;46.21.1;12300;51002383
1001342746;11069169;2022;КАРЕЛИЯ;86.22;12300;44426665
1001342746;11069169;2023;КАРЕЛИЯ;86.22;12300;47976746
1001342746;11069169;2024;КАРЕЛИЯ;86.22;12300;50464774
7733112205;6638977;2022;КАЛУЖСКАЯ;49.31.2;12300;44405283
7733112205;6638977;2023;КАЛУЖСКАЯ;49.31.2;12300;47658256
7733112205;6638977;2024;КАЛУЖСКАЯ;49.31.2;12300;50482621
3328429050;721163;2022;ВЛАДИМИРСКАЯ;79.11;12300;46536150
3328429050;721163;2023;ВЛАДИМИРСКАЯ;79.11;12300;49646641
3328429050;721163;2024;ВЛАДИМИРСКАЯ;79.11;12300;51989854
7453333160;11226021;2022;ЧЕЛЯБИНСКАЯ;86.23;12300;44684925
7453333160;11226021;2023;ЧЕЛЯБИНСКАЯ;86.23;12300;48007832
7453333160;11226021;2024;ЧЕЛЯБИНСКАЯ;86.23;12300;52165268
1644046077;5985584;2022;ТАТАРСТАН;01.4;12300;45965621
1644046077;5985584;2023;ТАТАРСТАН;01.4;12300;49418506
1644046077;5985584;2024;ТАТАРСТАН;01.4;12300;52243856
6313555467;10775890;2022;САМАРСКАЯ;30.11;12300;46547066
6313555467;10775890;2023;САМАРСКАЯ;69.20;12300;49276981
6313555467;10775890;2024;САМАРСКАЯ;30.11;12300;51553937
9701043400;9802053;2022;МОСКВА;62.09;12300;46445208
9701043400;9802053;2023;МОСКВА;62.09;12300;48363209
9701043400;9802053;2024;МОСКВА;62.09;12300;51639732
5261088190;8172555;2022;НИЖЕГОРОДСКАЯ;86.23;12300;44232691
5261088190;8172555;2023;НИЖЕГОРОДСКАЯ;86.23;12300;47400883
5261088190;8172555;2024;НИЖЕГОРОДСКАЯ;86.23;12300;50227804
1513059971;9752332;2022;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;86.10;12300;46536386
1513059971;9752332;2023;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;86.10;12300;49286029
1513059971;9752332;2024;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;86.10;12300;51357845
4909130220;11109470;2022;МАГАДАНСКАЯ;45.20;12300;44801293
4909130220;11109470;2023;МАГАДАНСКАЯ;45.20;12300;47319013
4909130220;11109470;2024;МАГАДАНСКАЯ;45.20;12300;50963382
4401185067;10502744;2022;КОСТРОМСКАЯ;46.41;12300;43991908
4401185067;10502744;2023;КОСТРОМСКАЯ;46.41;12300;47661389
4401185067;10502744;2024;КОСТРОМСКАЯ;46.41;12300;50209432
0816026476;8325086;2022;КАЛМЫКИЯ;56.10;12300;46278787
0816026476;8325086;2023;КАЛМЫКИЯ;56.10;12300;49590787
0816026476;8325086;2024;КАЛМЫКИЯ;56.10;12300;52553980
5838011296;9630674;2022;ПЕНЗЕНСКАЯ;93.29.9;12300;45083186
5838011296;9630674;2023;ПЕНЗЕНСКАЯ;93.29.9;12300;47931047
5838011296;9630674;2024;ПЕНЗЕНСКАЯ;93.29.9;12300;50475531
0800000546;11656241;2022;КАЛМЫКИЯ;71.12;12300;45512106
0800000546;11656241;2023;КАЛМЫКИЯ;71.12;12300;49946577
0800000546;11656241;2024;КАЛМЫКИЯ;71.12;12300;51414985
9703101111;11910075;2022;МОСКВА;56.29;12300;46658830
9703101111;11910075;2023;МОСКВА;56.29;12300;49819072
9703101111;11910075;2024;МОСКВА;56.29;12300;52796984
7720300410;9193288;2022;МУРМАНСКАЯ;71.12;12300;47069613
7720300410;9193288;2023;МУРМАНСКАЯ;71.12;12300;48584820
7720300410;9193288;2024;МУРМАНСКАЯ;71.12;12300;52006228
4027081653;5881135;2022;КАЛУЖСКАЯ;70.22;12300;44283613
4027081653;5881135;2023;КАЛУЖСКАЯ;70.22;12300;47519161
4027081653;5881135;2024;КАЛУЖСКАЯ;70.22;12300;50498999
3254505314;2171602;2022;БРЯНСКАЯ;45.3;12300;46464111
3254505314;2171602;2023;БРЯНСКАЯ;45.3;12300;49429256
3254505314;2171602;2024;БРЯНСКАЯ;45.3;12300;52018237
6685158205;10904820;2022;СВЕРДЛОВСКАЯ;70.22;12300;44184733
6685158205;10904820;2023;СВЕРДЛОВСКАЯ;70.22;12300;47421057
6685158205;10904820;2024;СВЕРДЛОВСКАЯ;70.22;12300;50173324
4909071817;1918451;2022;МАГАДАНСКАЯ;47.71.5;12300;44083703
4909071817;1918451;2023;МАГАДАНСКАЯ;47.71.5;12300;47429266
4909071817;1918451;2024;МАГАДАНСКАЯ;47.71.5;12300;50080365
5902063400;11871718;2022;ПЕРМСКИЙ;46.73.6;12300;46175077
5902063400;11871718;2023;ПЕРМСКИЙ;46.73.6;12300;49523287
5902063400;11871718;2024;ПЕРМСКИЙ;46.73.6;12300;52459811
4011014605;665562;2022;КАЛУЖСКАЯ;77.39;12300;46362986
4011014605;665562;2023;КАЛУЖСКАЯ;77.39;12300;49607483
4011014605;665562;2024;КАЛУЖСКАЯ;77.39;12300;52002762
7327083576;10270510;2022;УЛЬЯНОВСКАЯ;45.31;12300;45150057
7327083576;10270510;2023;УЛЬЯНОВСКАЯ;45.31;12300;48403870
7327083576;10270510;2024;УЛЬЯНОВСКАЯ;45.31;12300;51778527
7415030502;3615549;2022;ЧЕЛЯБИНСКАЯ;71.11.1;12300;44418987
7415030502;3615549;2023;ЧЕЛЯБИНСКАЯ;47.19;12300;48242883
7415030502;3615549;2024;ЧЕЛЯБИНСКАЯ;47.19;12300;50845940
7725181533;6462132;2022;МОСКВА;46.32;12267;45231741
7725181533;6462132;2023;МОСКВА;46.32;12267;48962860
7725181533;6462132;2024;МОСКВА;46.32;12267;51262640
1513080525;11328373;2022;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;47.25.1;12300;46540344
1513080525;11328373;2023;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;47.25.1;12300;49963736
1513080525;11328373;2024;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;47.25.1;12300;52786717
3801092954;5543491;2022;ИРКУТСКАЯ;56.3;12300;46186771
3801092954;5543491;2023;ИРКУТСКАЯ;56.3;12300;49303859
3801092954;5543491;2024;ИРКУТСКАЯ;56.3;12300;51726406
0274914285;9697041;2022;БАШКОРТОСТАН;62.01;12300;45360476
0274914285;9697041;2023;БАШКОРТОСТАН;62.01;12300;48105174
0274914285;9697041;2024;БАШКОРТОСТАН;62.01;12300;51588769
6211007119;755204;2022;РЯЗАНСКАЯ;43.2;12300;46045056
6211007119;755204;2023;РЯЗАНСКАЯ;43.2;12300;48948240
6211007119;755204;2024;РЯЗАНСКАЯ;43.2;12300;51572965
2455031302;4134239;2022;КРАСНОЯРСКИЙ;86.23;12300;45525033
2455031302;4134239;2023;КРАСНОЯРСКИЙ;86.23;12300;49198365
2455031302;4134239;2024;КРАСНОЯРСКИЙ;86.23;12300;50710665
7203526521;11677319;2022;ТЮМЕНСКАЯ;69.10;12300;45844999
7203526521;11677319;2023;ТЮМЕНСКАЯ;69.10;12300;47359079
7203526521;11677319;2024;ТЮМЕНСКАЯ;69.10;12300;50279847
5034054719;10413345;2022;МОСКОВСКАЯ;56.10;12300;46091266
5034054719;10413345;2023;МОСКОВСКАЯ;56.10;12300;49532559
5034054719;10413345;2024;МОСКОВСКАЯ;56.10;12300;52485887
7447072897;1140626;2022;ЧЕЛЯБИНСКАЯ;46.90;12300;45924614
7447072897;1140626;2023;ЧЕЛЯБИНСКАЯ;46.90;12300;48647150
7447072897;1140626;2024;ЧЕЛЯБИНСКАЯ;46.73.6;12300;51239755
7806576441;11409237;2022;САНКТ-ПЕТЕРБУРГ;69.20;12300;46349451
7806576441;11409237;2023;САНКТ-ПЕТЕРБУРГ;69.20;12300;49618667
7806576441;11409237;2024;САНКТ-ПЕТЕРБУРГ;69.20;12300;52586560
8603231919;10528226;2022;ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА;62.01;12300;46998627
8603231919;10528226;2023;ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА;62.01;12300;48629251
8603231919;10528226;2024;ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА;62.01;12300;51564552
7459007540;11332226;2022;ЧЕЛЯБИНСКАЯ;23.70;12300;45055607
7459007540;11332226;2023;ЧЕЛЯБИНСКАЯ;23.70;12300;49351527
7459007540;11332226;2024;ЧЕЛЯБИНСКАЯ;23.70;12300;51364300
7609022363;4181973;2022;МОСКОВСКАЯ;01.5;12300;47124373
7609022363;4181973;2023;МОСКОВСКАЯ;01.5;12300;49452453
7609022363;4181973;2024;МОСКОВСКАЯ;01.50;12300;52628700
1837001393;9037879;2022;УДМУРТСКАЯ;71.12;12300;44064431
1837001393;9037879;2023;УДМУРТСКАЯ;71.12;12300;47334517
1837001393;9037879;2024;УДМУРТСКАЯ;71.12;12300;52026245
1501025992;6750971;2022;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;42.11;12300;46032225
1501025992;6750971;2023;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;42.11;12300;48061953
1501025992;6750971;2024;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;42.11;12300;52694571
8913005589;755224;2022;ЯМАЛО-НЕНЕЦКИЙ;47.62.2;12300;44132280
8913005589;755224;2023;ЯМАЛО-НЕНЕЦКИЙ;47.62.2;12300;48719859
8913005589;755224;2024;ЯМАЛО-НЕНЕЦКИЙ;62.02;12300;50494687
7716971493;11953696;2022;МОСКВА;10.89;12300;45038603
7716971493;11953696;2023;МОСКВА;10.89;12300;49219654
7716971493;11953696;2024;МОСКВА;10.89;12300;51759870
0277102845;658574;2022;БАШКОРТОСТАН;49.41.1;12300;45518255
0277102845;658574;2023;БАШКОРТОСТАН;49.41.1;12300;47946911
0277102845;658574;2024;БАШКОРТОСТАН;49.41.1;12300;51180872
2465330118;11260067;2022;КРАСНОЯРСКИЙ;71.12;12300;46057824
2465330118;11260067;2023;КРАСНОЯРСКИЙ;71.12;12300;48882172
2465330118;11260067;2024;КРАСНОЯРСКИЙ;71.12;12300;52153329
5249146769;9658733;2022;НИЖЕГОРОДСКАЯ;47.76.1;12300;45437115
5249146769;9658733;2023;НИЖЕГОРОДСКАЯ;47.76.1;12300;49629886
5249146769;9658733;2024;НИЖЕГОРОДСКАЯ;47.76.1;12300;50492144
3666238805;11116929;2022;ВОРОНЕЖСКАЯ;45.20;12300;45384869
3666238805;11116929;2023;ВОРОНЕЖСКАЯ;45.20;12300;48805604
3666238805;11116929;2024;ВОРОНЕЖСКАЯ;45.20;12300;50982860
0272914836;11190757;2022;БАШКОРТОСТАН;69.20;12300;45220999
0272914836;11190757;2023;БАШКОРТОСТАН;69.20;12300;47816105
0272914836;11190757;2024;БАШКОРТОСТАН;69.20;12300;51489759
3307023532;10917155;2022;ВЛАДИМИРСКАЯ;56.29;12300;45425575
3307023532;10917155;2023;ВЛАДИМИРСКАЯ;56.29;12300;48592676
3307023532;10917155;2024;ВЛАДИМИРСКАЯ;56.29;12300;50628134
2310227051;11707631;2022;КРАСНОДАРСКИЙ;70.22;12300;45634290
2310227051;11707631;2023;КРАСНОДАРСКИЙ;70.22;12300;48507571
2310227051;11707631;2024;КРАСНОДАРСКИЙ;70.22;12300;50532464
6027091856;2330465;2022;ПСКОВСКАЯ;25.12;12300;45031469
6027091856;2330465;2023;ПСКОВСКАЯ;25.12;12300;48106812
6027091856;2330465;2024;ПСКОВСКАЯ;25.12;12300;50921590
0917022333;7811378;2022;КАРАЧАЕВО-ЧЕРКЕССКАЯ;46.75.1;12300;46266436
0917022333;7811378;2023;КАРАЧАЕВО-ЧЕРКЕССКАЯ;46.75.1;12300;49187913
0917022333;7811378;2024;КАРАЧАЕВО-ЧЕРКЕССКАЯ;46.75.1;12300;50981377
5751064430;11259390;2022;ОРЛОВСКАЯ;42.21;12300;46974591
5751064430;11259390;2023;ОРЛОВСКАЯ;01.11;12300;49502245
5751064430;11259390;2024;ОРЛОВСКАЯ;42.21;12300;52413851
7716545350;3227513;2022;МОСКВА;68.20.2;12300;44596436
7716545350;3227513;2023;МОСКВА;68.20.29;12300;48129170
7716545350;3227513;2024;МОСКВА;68.20.29;12300;52217979
7118816501;3157096;2022;ТУЛЬСКАЯ;86.90.9;12300;44455920
7118816501;3157096;2023;ТУЛЬСКАЯ;86.90.9;12300;47681800
7118816501;3157096;2024;ТУЛЬСКАЯ;86.90.9;12300;50511816
1660217844;8924869;2022;ТАТАРСТАН;46.90;12300;44911089
1660217844;8924869;2023;ТАТАРСТАН;46.90;12300;49351576
1660217844;8924869;2024;ТАТАРСТАН;46.90;12300;52196042
5907018143;9201195;2022;ПЕРМСКИЙ;43.29;12300;44281238
5907018143;9201195;2023;ПЕРМСКИЙ;43.29;12300;47444069
5907018143;9201195;2024;ПЕРМСКИЙ;43.29;12300;50377958
5614084611;11263109;2022;ОРЕНБУРГСКАЯ;71.12.7;12300;45498176
5614084611;11263109;2023;ОРЕНБУРГСКАЯ;71.12.7;12300;48565268
5614084611;11263109;2024;ОРЕНБУРГСКАЯ;71.12.7;12300;51657984
7804689577;11740583;2022;САНКТ-ПЕТЕРБУРГ;86.21;12300;44563843
7804689577;11740583;2023;САНКТ-ПЕТЕРБУРГ;86.21;12300;48031382
7804689577;11740583;2024;САНКТ-ПЕТЕРБУРГ;86.21;12300;50943830
1653019922;6745121;2022;ТАТАРСТАН;45.19;12300;46131248
1653019922;6745121;2023;ТАТАРСТАН;45.19;12300;48355993
1653019922;6745121;2024;ТАТАРСТАН;45.19;12300;51612104
4205375752;10868740;2022;КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС;71.12.3;12300;45392140
4205375752;10868740;2023;КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС;71.12.3;12300;49009740
4205375752;10868740;2024;КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС;71.12.3;12300;51168853
3812525744;10864884;2022;ИРКУТСКАЯ;80.20;12300;45697763
3812525744;10864884;2023;ИРКУТСКАЯ;80.20;12300;48826165
3812525744;10864884;2024;ИРКУТСКАЯ;80.20;12300;52799710
2311284207;10941409;2022;КРАСНОДАРСКИЙ;52.29;12300;46990618
2311284207;10941409;2023;КРАСНОДАРСКИЙ;52.29;12300;48527964
2311284207;10941409;2024;КРАСНОДАРСКИЙ;52.29;12300;52289652
7449132809;10073782;2022;ЧЕЛЯБИНСКАЯ;43.32;12300;45311498
7449132809;10073782;2023;ЧЕЛЯБИНСКАЯ;43.32;12300;49173932
7449132809;10073782;2024;ЧЕЛЯБИНСКАЯ;43.32;12300;51766636
5501252664;8103630;2022;ОМСКАЯ;46.90;12300;44432352
5501252664;8103630;2023;ОМСКАЯ;46.90;12300;47626132
5501252664;8103630;2024;ОМСКАЯ;46.90;12300;50364804
3435911678;7403055;2022;ВОЛГОГРАДСКАЯ;25.62;12300;46027007
3435911678;7403055;2023;ВОЛГОГРАДСКАЯ;25.62;12300;49224890
3435911678;7403055;2024;ВОЛГОГРАДСКАЯ;25.62;12300;52440549
4824054241;2886676;2022;ЛИПЕЦКАЯ;14.19;12300;44108529
4824054241;2886676;2023;ЛИПЕЦКАЯ;93.12;12300;48640660
4824054241;2886676;2024;ЛИПЕЦКАЯ;93.12;12300;52229010
2540234663;10676115;2022;ПРИМОРСКИЙ;42.11;12300;46370636
2540234663;10676115;2023;ПРИМОРСКИЙ;42.11;12300;49298905
2540234663;10676115;2024;ПРИМОРСКИЙ;42.11;12300;50807533
7622003169;6542943;2022;ЯРОСЛАВСКАЯ;01.61;12247;44444556
7622003169;6542943;2023;ЯРОСЛАВСКАЯ;01.61;12247;47445420
7622003169;6542943;2024;ЯРОСЛАВСКАЯ;01.61;12247;50199226
7446030580;3681323;2022;ЧЕЛЯБИНСКАЯ;42.21;12300;46062809
7446030580;3681323;2023;ЧЕЛЯБИНСКАЯ;42.21;12300;47418256
7446030580;3681323;2024;ЧЕЛЯБИНСКАЯ;42.21;12300;50562837
4205194788;2529621;2022;КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС;41.20;12300;44847675
4205194788;2529621;2023;КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС;41.20;12300;49041164
4205194788;2529621;2024;КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС;41.20;12300;52194197
2508113424;7738362;2022;ПРИМОРСКИЙ;71.1;12300;46228970
2508113424;7738362;2023;ПРИМОРСКИЙ;71.1;12300;49381907
2508113424;7738362;2024;ПРИМОРСКИЙ;71.1;12300;52164508
7811775611;11853275;2022;САНКТ-ПЕТЕРБУРГ;90.01;12300;44564907
7811775611;11853275;2023;САНКТ-ПЕТЕРБУРГ;93.29;12300;49412082
7811775611;11853275;2024;САНКТ-ПЕТЕРБУРГ;93.29;12300;51475130
6316081455;6006956;2022;САМАРСКАЯ;56.10;12300;46547303
6316081455;6006956;2023;САМАРСКАЯ;56.10;12300;48686882
6316081455;6006956;2024;САМАРСКАЯ;56.10;12300;52554840
5032246687;1102878;2022;МОСКОВСКАЯ;45.32;12300;45210853
5032246687;1102878;2023;МОСКОВСКАЯ;45.32;12300;48411118
5032246687;1102878;2024;МОСКОВСКАЯ;45.32;12300;51706477
5834125895;11344520;2022;ПЕНЗЕНСКАЯ;43.29;12300;44558332
5834125895;11344520;2023;ПЕНЗЕНСКАЯ;25.61;12300;47831973
5834125895;11344520;2024;ПЕНЗЕНСКАЯ;25.61;12300;51449766
6730045492;3410228;2022;СМОЛЕНСКАЯ;62.09;12300;45429072
6730045492;3410228;2023;СМОЛЕНСКАЯ;62.09;12300;49652864
6730045492;3410228;2024;СМОЛЕНСКАЯ;62.09;12300;52558999
5505208289;1672617;2022;ОМСКАЯ;46.72;12300;46155504
5505208289;1672617;2023;ОМСКАЯ;46.72;12300;49569581
5505208289;1672617;2024;ОМСКАЯ;25.61;12300;51776132
6686110277;10827168;2022;СВЕРДЛОВСКАЯ;43.11;12300;46465450
6686110277;10827168;2023;СВЕРДЛОВСКАЯ;43.11;12300;49709464
6686110277;10827168;2024;СВЕРДЛОВСКАЯ;43.11;12300;52704277
1327000219;1258690;2022;МОРДОВИЯ;25.12;12300;45816631
1327000219;1258690;2023;МОРДОВИЯ;25.12;12300;49110422
1327000219;1258690;2024;МОРДОВИЯ;25.12;12300;51640930
3662287992;11420097;2022;ВОРОНЕЖСКАЯ;68.20;12300;46383283
3662287992;11420097;2023;ВОРОНЕЖСКАЯ;68.20;12300;49040494
3662287992;11420097;2024;ВОРОНЕЖСКАЯ;68.20;12300;51709029
7204105861;1645793;2022;ТЮМЕНСКАЯ;69.20.1;12300;44303902
